Entity,Year,Birth rate - Sex: all - Age: all - Variant: estimates,Death rate - Sex: all - Age: all - Variant: estimates,Population - Sex: all - Age: all - Variant: estimates,GDP per capita,"Age-standardized death rate from self-inflicted injuries per 100,000 population - Sex: Both sexes - Age group: all ages",Share of population living in urban areas,Projected share of population living in urban areas,Total number of international immigrants,Gender Inequality Index,Fertility rate - Sex: all - Age: all - Variant: estimates,Total days of leave available for the father,Population - Sex: all - Age: all - Variant: estimates_population-with-un-projections.csv,Population - Sex: all - Age: all - Variant: medium,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","GDP per capita, PPP (constant 2017 international $)",Public spending on education as a share of GDP,Minutes spent on leisure - women (OECD Gender data (2020)),Minutes spent on leisure - men (OECD Gender data (2020)),Population (historical),World regions according to OWID,"Physicians (per 1,000 people)",Total days of leave available for the mother,Average annual working hours per worker,Gender wage gap (OECD 2017),Gender Development Index,Human Development Index
New Zealand,2019,11.79,6.89,4989412.0,36912.074,,,,,0.1,1.717,154.0,4989412.0,,65.821,43272.566,5.17798,,,4989412.0,,3.39,154.0,,,0.967,0.937
New Zealand,2020,11.32,6.458,5069893.0,35853.69,,76.37326,76.37326,1381724.0,0.09,1.63,182.0,5069893.0,,65.201,42052.14,5.65149,295.0,306.0,5069893.0,,3.448,182.0,,,0.969,0.935
New Zealand,2021,11.522,6.868,5107696.0,37837.457,,,,,0.087,1.647,182.0,5107696.0,,66.128,44041.902,5.54822,,,5107696.0,,3.516,182.0,,,0.97,0.936
New Zealand,2022,11.488,8.012,5131733.0,38250.12,,,,,0.082,1.665,182.0,5131733.0,,66.899,45185.312,5.23012,,,5131733.0,,,182.0,,,0.97,0.939
New Zealand,2023,11.451,7.285,5172839.0,,,,,,,1.667,182.0,5172839.0,,,,,,,5172839.0,Oceania,,182.0,,,,
Norway,1990,14.36,10.865,4241438.0,29434.0,14.029743,55.936497,,192587.0,0.129,1.932,154.0,4241438.0,,,42302.26,6.31037,,,4241438.0,,,196.0,1502.6711,,0.979,0.845
Norway,1991,14.261,10.56,4261618.0,31127.676,14.414847,,,,0.127,1.92,154.0,4261618.0,,55.212,43399.758,6.37322,,,4261618.0,,2.602,196.0,1500.4907,,0.979,0.853
Norway,1992,14.01,10.431,4286256.0,33041.207,13.0069,,,,0.124,1.888,189.0,4286256.0,,55.047,44692.36,6.63614,,,4286256.0,,2.656,245.0,1510.3245,,0.979,0.859
Norway,1993,13.838,10.805,4311865.0,34819.516,12.281905,,,,0.119,1.865,203.0,4311865.0,,55.116,45691.16,7.67663,,,4311865.0,,2.702,266.0,1506.5886,,0.978,0.867
Norway,1994,13.855,10.171,4336467.0,37492.836,11.385875,,,,0.115,1.869,203.0,4336467.0,,55.663,47728.44,7.83044,,,4336467.0,,2.785,266.0,1504.5739,,0.977,0.883
Norway,1995,13.84,10.364,4358991.0,40043.797,11.552083,57.657097,,233302.0,0.109,1.873,231.0,4358991.0,,57.172,49454.44,7.69568,,,4358991.0,,2.953,266.0,1487.7358,,0.98,0.88
Norway,1996,13.903,9.993,4381137.0,43133.145,10.799502,,,,0.107,1.892,231.0,4381137.0,,58.44,51678.38,7.13805,,,4381137.0,,3.047,266.0,1482.2007,,0.979,0.887
Norway,1997,13.564,10.12,4404986.0,46556.48,10.911379,,,,0.103,1.86,231.0,4404986.0,,59.802,54115.16,7.30343,,,4404986.0,,3.075,266.0,1477.5382,10.1,0.983,0.893
Norway,1998,13.167,9.959,4431307.0,48956.73,11.609419,,,,0.101,1.82,231.0,4431307.0,,61.13,55229.5,7.35759,,,4431307.0,,3.166,266.0,1475.7112,10.1,0.986,0.903
Norway,1999,13.26,10.108,4461788.0,51129.184,12.415989,,,,0.097,1.849,231.0,4461788.0,,61.139,55989.176,6.96222,,,4461788.0,,3.287,266.0,1474.8483,10.1,0.988,0.907
Norway,2000,13.176,9.805,4490866.0,54039.96,11.440051,59.23323,,292440.0,0.097,1.854,231.0,4490866.0,,61.263,57473.184,6.45934,,,4490866.0,,3.38,266.0,1456.4656,10.2,0.989,0.914
Norway,2001,12.557,9.736,4513652.0,56578.38,11.287681,,,,0.101,1.788,231.0,4513652.0,,61.604,58365.125,6.82016,,,4513652.0,,3.54,266.0,1430.8419,10.7,0.99,0.913
Norway,2002,12.182,9.802,4538014.0,58840.414,9.992783,,,,0.084,1.757,231.0,4538014.0,,62.528,58850.906,7.42246,,,4538014.0,,3.218,266.0,1416.3457,10.7,0.991,0.915
Norway,2003,12.335,9.302,4564666.0,60852.258,10.351829,,,,0.077,1.798,231.0,4564666.0,,61.18,59059.57,7.39933,,,4564666.0,,3.23,266.0,1404.5042,10.2,0.989,0.923
Norway,2004,12.354,8.977,4591740.0,64824.145,10.72357,,,,0.069,1.828,231.0,4591740.0,,61.323,61068.63,7.27744,,,4591740.0,,3.4,266.0,1423.8383,9.7,0.988,0.929
Norway,2005,12.211,8.911,4623119.0,68108.555,10.822999,60.846317,,361144.0,0.068,1.835,231.0,4623119.0,,60.891,62282.758,6.84083,,,4623119.0,,3.563,266.0,1427.7825,9.4,0.989,0.93
Norway,2006,12.457,8.843,4660485.0,71310.53,10.602705,,,,0.072,1.899,238.0,4660485.0,,61.045,63303.926,6.35822,,,4660485.0,,3.731,266.0,1425.226,9.2,0.988,0.934
Norway,2007,12.281,8.88,4709017.0,74879.81,9.389459,,,,0.077,1.897,245.0,4709017.0,,62.097,64477.99,6.50671,,,4709017.0,,3.844,266.0,1434.3196,9.8,0.989,0.936
Norway,2008,12.519,8.733,4768099.0,76522.06,9.677969,,,,0.079,1.951,245.0,4768099.0,,63.25,63986.246,6.24916,,,4768099.0,,3.955,266.0,1438.6703,9.2,0.992,0.935
Norway,2009,12.64,8.566,4828624.0,76625.63,10.695832,,,,0.076,1.974,245.0,4828624.0,,62.567,61958.36,7.07067,,,4828624.0,,4.048,266.0,1416.8906,8.7,0.991,0.935
Norway,2010,12.405,8.475,4889160.0,78476.15,10.062149,62.480484,,524601.0,0.07,1.941,259.0,4889160.0,,61.732,61672.96,6.71042,,,4889160.0,,4.114,252.0,1426.4763,8.1,0.991,0.938
Norway,2011,12.004,8.354,4952968.0,80623.0,10.990731,,,,0.061,1.876,259.0,4952968.0,,61.628,61551.215,6.41491,,,4952968.0,,4.188,252.0,1430.038,7.8,0.993,0.94
Norway,2012,11.849,8.348,5018456.0,81725.22,9.187893,,,,0.053,1.847,266.0,5018456.0,,61.581,62399.168,7.32766,,,5018456.0,,4.231,245.0,1428.465,6.4,0.991,0.941
Norway,2013,11.482,8.096,5080125.0,81564.3,9.701162,,,,0.048,1.779,266.0,5080125.0,,61.58,62275.69,7.43906,,,5080125.0,,4.305,245.0,1417.9874,7.0,0.989,0.945
Norway,2014,11.394,7.866,5137397.0,82311.33,9.358654,,,,0.044,1.754,224.0,5137397.0,,61.392,62838.516,7.64403,,,5137397.0,,4.429,245.0,1420.2477,6.3,0.989,0.949
Norway,2015,11.293,7.853,5189776.0,82983.99,9.778414,63.545563,,746375.0,0.04,1.728,252.0,5189776.0,,61.358,63371.887,7.52335,,,5189776.0,,4.451,273.0,1422.5608,7.1,0.988,0.952
Norway,2016,11.181,7.761,5235977.0,83213.016,10.523933,,,,0.033,1.705,252.0,5235977.0,,60.952,63547.688,7.98445,,,5235977.0,,4.581,273.0,1429.0883,,0.986,0.956
Norway,2017,10.683,7.716,5276806.0,84600.71,,,,,0.023,1.624,252.0,5276806.0,,60.359,64589.555,7.84598,,,5276806.0,,4.735,273.0,1417.4723,,0.985,0.959
Norway,2018,10.34,7.682,5311751.0,84739.92,,,,,0.018,1.566,252.0,5311751.0,,60.489,64696.473,7.59563,,,5311751.0,,4.857,273.0,,,0.986,0.96
Norway,2019,10.146,7.59,5347735.0,85115.32,,,,,0.016,1.533,217.0,5347735.0,,60.604,64983.355,7.86456,,,5347735.0,,4.968,238.0,,,0.985,0.961
Norway,2020,9.858,7.546,5379274.0,83543.1,,64.48194,64.48194,852238.0,0.014,1.482,217.0,5379274.0,,60.235,63776.16,8.37282,366.0,370.0,5379274.0,,5.086,238.0,,,0.984,0.963
Norway,2021,10.361,7.75,5408081.0,86334.59,,,,,0.016,1.56,217.0,5408081.0,,61.722,65915.53,6.96022,,,5408081.0,,5.168,238.0,,,0.985,0.964
Norway,2022,9.36,8.359,5456795.0,88366.22,,,,,0.012,1.415,217.0,5456795.0,,61.852,67296.16,3.9680197,,,5456795.0,,,238.0,,,0.986,0.966
Norway,2023,9.339,7.998,5519166.0,,,,,,,1.405,217.0,5519166.0,,,,,,,5519166.0,Europe,,238.0,,,,
Poland,1990,14.388,10.346,38055449.0,8150.0,12.687933,59.340332,,1127771.0,0.293,2.065,0.0,38055449.0,,,11259.4375,,,,38055449.0,,2.145,112.0,,,0.976,0.715
Poland,1991,14.27,10.42,38152947.0,7625.843,13.438962,,,,0.292,2.067,0.0,38152947.0,,53.557,10432.455,3.89145,,,38152947.0,,2.173,112.0,,20.1,0.979,0.711
Poland,1992,13.446,10.392,38233632.0,7873.925,14.311867,,,,0.271,1.956,0.0,38233632.0,,53.357,10662.08,4.18793,,,38233632.0,,2.189,112.0,,17.2,0.976,0.716
Poland,1993,12.865,10.216,38294881.0,8229.529,13.984278,,,,0.26,1.87,0.0,38294881.0,,52.837,11032.554,4.18276,,,38294881.0,,2.228,112.0,2070.8213,20.0,0.982,0.73
Poland,1994,12.416,10.119,38344311.0,8721.827,13.583049,,,,0.253,1.801,0.0,38344311.0,,52.515,11591.999,,,,38344311.0,,2.286,112.0,2084.6243,18.9,0.983,0.74
Poland,1995,11.302,10.065,38364668.0,9408.274,13.363454,59.91814,,964725.0,0.232,1.634,0.0,38364668.0,,51.473,12398.524,4.33026,,,38364668.0,,2.329,112.0,2081.9163,20.1,0.985,0.747
Poland,1996,11.05,10.01,38359165.0,10066.171,13.10995,,,,0.22,1.587,0.0,38359165.0,,50.866,13146.756,6.25738,,,38359165.0,,2.365,112.0,2082.0403,20.5,0.986,0.756
Poland,1997,10.644,9.914,38348307.0,10811.274,,,,,0.216,1.516,0.0,38348307.0,,49.808,13985.434,,,,38348307.0,,2.373,112.0,2081.8833,18.6,0.986,0.767
Poland,1998,10.197,9.884,38326432.0,11413.256,,,,,0.211,1.439,0.0,38326432.0,,49.549,14629.198,4.94201,,,38326432.0,,2.347,112.0,2081.8135,19.1,0.988,0.777
Poland,1999,9.871,9.79,38287717.0,12058.42,13.563463,,,,0.205,1.377,0.0,38287717.0,,49.205,15311.443,4.59182,,,38287717.0,,2.282,112.0,2079.9983,17.6,0.991,0.784
Poland,2000,9.88,9.708,38258076.0,12732.167,13.784712,60.03334,,825251.0,0.202,1.366,0.0,38258076.0,,49.953,16177.867,4.98393,,,38258076.0,,2.208,140.0,2081.6973,,0.991,0.794
Poland,2001,9.632,9.514,38247357.0,13017.584,13.650725,,,,0.164,1.315,0.0,38247357.0,,50.118,16385.998,5.31903,,,38247357.0,,2.243,182.0,2083.6909,14.3,0.993,0.802
Poland,2002,9.289,9.48,38229406.0,13415.571,13.651697,,,,0.162,1.252,0.0,38229406.0,,48.806,16727.34,5.38735,,,38229406.0,,2.279,112.0,2078.4751,11.3,0.993,0.809
Poland,2003,9.213,9.447,38203525.0,14035.637,13.389013,,,,0.16,1.225,0.0,38203525.0,,48.224,17324.217,5.32449,,,38203525.0,,2.408,112.0,2084.1721,,0.992,0.814
Poland,2004,9.342,9.491,38167567.0,14906.094,13.812421,,,,0.156,1.228,0.0,38167567.0,,47.52,18198.1,5.35558,,,38167567.0,,2.266,112.0,2084.5327,10.6,0.996,0.812
Poland,2005,9.561,9.576,38124377.0,15580.937,13.637065,59.977745,,722509.0,0.16,1.244,0.0,38124377.0,,47.83,18844.557,5.42575,,,38124377.0,,2.115,112.0,2079.0483,,0.995,0.819
Poland,2006,9.837,9.709,38071170.0,16711.447,12.958379,,,,0.161,1.269,0.0,38071170.0,,46.689,20012.621,5.20765,,,38071170.0,,2.156,112.0,2080.5796,11.4,0.995,0.824
Poland,2007,10.21,9.85,38020420.0,18067.428,11.759069,,,,0.167,1.311,0.0,38020420.0,,46.398,21437.457,4.86874,,,38020420.0,,2.168,126.0,2077.6145,,0.997,0.828
Poland,2008,10.836,10.028,37995902.0,19011.547,12.6348095,,,,0.173,1.386,0.0,37995902.0,,46.75,22334.781,5.0424,,,37995902.0,,2.139,126.0,2069.6001,13.0,0.998,0.834
Poland,2009,10.959,10.109,38002154.0,19718.465,14.281675,,,,0.174,1.402,0.0,38002154.0,,47.412,22951.785,4.98977,,,38002154.0,,2.148,126.0,2054.0,,0.999,0.838
Poland,2010,11.079,9.957,38095356.0,20608.693,13.892347,60.035206,,642417.0,0.171,1.407,0.0,38095356.0,,48.3,23692.91,5.10706,,,38095356.0,,2.156,126.0,2048.8,7.2,1.005,0.845
Poland,2011,10.412,9.935,38208644.0,21837.0,13.353334,,,,0.152,1.338,14.0,38208644.0,,48.441,24874.172,4.86102,,,38208644.0,,2.181,126.0,2043.6,,1.006,0.851
Poland,2012,10.255,10.003,38247868.0,22169.826,13.809919,,,,0.152,1.329,14.0,38247868.0,,48.833,25258.594,4.8616,,,38247868.0,,2.201,126.0,2038.4,10.6,1.006,0.855
Poland,2013,9.897,9.998,38259266.0,22378.305,13.507374,,,,0.15,1.292,196.0,38259266.0,,48.843,25490.328,5.02124,,,38259266.0,,2.208,364.0,2034.7546,,1.006,0.865
Poland,2014,9.997,10.059,38265113.0,23247.818,13.03587,,,,0.145,1.317,196.0,38265113.0,,49.224,26488.201,4.96657,,,38265113.0,,2.273,364.0,2041.3219,11.1,1.004,0.867
Poland,2015,9.92,10.042,38266314.0,24285.14,11.860991,60.20559,,611855.0,0.134,1.323,196.0,38266314.0,,49.082,27667.69,4.81701,,,38266314.0,,2.294,364.0,2049.009,,1.006,0.869
Poland,2016,10.255,10.247,38263259.0,25020.621,10.179396,,,,0.132,1.389,238.0,38263259.0,,49.087,28497.104,4.65911,,,38263259.0,,2.381,364.0,2050.3591,,1.007,0.872
Poland,2017,10.694,10.425,38254964.0,26310.113,9.833535,,,,0.125,1.472,238.0,38254964.0,,49.197,29958.121,4.57465,,,38254964.0,,2.343,364.0,2028.4952,,1.007,0.874
